Customer ID,Tenure,Geography ID,Completed tutorial,Subscription ID,Role,Company ID,Rating,Theme,Original Score
10037351,51,1,no,2,2,3,High,security,10
10037352,28,2,yes,2,2,1,High,features,9
10037353,23,2,no,2,2,1,High,governance,7
10037354,48,1,no,2,2,2,High,security,8
10037355,6,4,no,2,2,3,High,features,10
10037356,27,2,no,2,3,2,High,speed,7
10037357,21,2,no,1,2,2,High,speed,9
10037358,8,4,yes,1,3,2,High,speed,9
10037359,22,2,no,2,2,2,High,navigation,9
10037360,23,2,no,2,2,3,High,speed,9
10037361,18,1,no,2,2,1,High,reliability,9
10037362,13,1,yes,1,2,2,High,services,7
10037363,20,1,no,2,2,1,High,features,9
10037364,4,2,yes,2,2,1,High,speed,10
10037365,7,3,no,2,2,2,High,speed,9
10037366,4,2,no,2,2,1,High,features,8
10037367,57,1,no,2,2,2,High,security,7
10037368,8,3,no,2,2,2,High,reliability,8
10037369,27,2,no,2,2,1,High,speed,6
10037370,49,1,no,1,2,1,High,services,9
10037371,21,2,yes,2,2,2,High,reliability,10
10037372,25,1,yes,1,2,2,High,features,8
10037373,20,3,yes,1,2,2,High,price,10
10037374,21,2,yes,2,2,1,High,speed,7
10037376,10,2,no,2,2,2,High,speed,6
10037377,42,3,no,2,2,2,High,security,9
10037378,18,1,no,2,2,2,High,support,10
10037379,4,1,yes,2,2,2,High,reliability,10
10037380,29,1,no,2,2,2,High,services,9
10037381,8,1,yes,2,2,2,High,price,7
10037382,55,2,no,2,2,3,High,security,6
10037383,49,1,no,2,2,1,High,navigation,7
10037384,9,4,no,2,3,1,High,usability,8
10037385,44,4,no,2,2,1,High,usability,8
10037387,44,4,no,2,2,2,High,services,6
10037388,35,2,no,2,2,1,High,speed,9
10037389,2,1,yes,2,2,2,High,features,9
10037390,10,2,no,2,2,2,High,services,10
10037391,23,3,no,2,2,2,High,speed,8
10037392,56,1,no,2,2,2,High,support,10
10037393,14,1,no,2,2,3,High,reliability,6
10037394,16,2,no,2,2,2,High,speed,8
10037395,59,3,no,2,3,2,High,other,6
10037396,36,1,no,2,2,1,High,usability,9
10037397,48,4,yes,2,2,3,High,governance,6
10037398,43,2,no,2,2,2,High,speed,10
10037399,27,2,yes,1,2,1,High,speed,8
10037400,23,1,yes,1,2,2,High,reliability,9
10037401,22,2,no,2,2,2,High,support,8
10037402,12,1,yes,2,2,2,High,features,9
10037404,43,2,no,2,2,2,High,security,6
10037405,28,2,no,2,2,1,High,speed,8
10037406,13,2,no,2,2,1,High,speed,8
10037407,13,2,yes,2,2,3,High,speed,8
10037408,44,2,no,2,2,2,High,speed,10
10037409,16,2,no,2,2,1,High,speed,9
10037410,14,2,no,2,2,1,High,speed,7
10037411,29,1,yes,2,2,2,High,features,6
10037412,15,2,no,2,2,1,High,speed,7
10037413,6,2,yes,2,2,1,High,speed,6
10037414,7,1,no,2,2,2,High,services,9
10037415,27,1,no,2,2,1,High,price,7
10037416,48,2,no,2,2,1,High,usability,7
10037417,23,1,no,2,2,1,High,services,6
10037418,47,4,no,2,2,2,High,security,7
10037419,54,2,no,2,2,2,High,speed,6
10037420,43,1,no,2,2,3,High,services,8
10037421,51,1,no,2,2,2,High,security,9
10037422,36,2,no,2,2,1,High,speed,8
10037423,18,1,yes,2,2,2,High,reliability,6
10037424,1,2,no,2,2,2,High,speed,7
10037425,6,2,yes,1,2,2,High,features,10
10037426,23,1,yes,2,2,2,High,speed,8
10037427,13,1,yes,2,2,2,High,features,10
10037428,53,2,no,2,2,2,High,security,9
10037429,8,1,yes,1,2,2,High,reliability,8
10037430,10,1,no,2,2,2,High,security,7
10037431,14,1,no,2,2,2,High,services,7
10037432,58,3,no,2,3,2,High,other,9
10037433,20,1,no,2,2,2,High,features,10
10037434,58,4,no,2,3,2,High,security,7
10037435,6,1,no,1,2,2,High,reliability,9
10037436,27,2,no,2,2,2,High,support,7
10037437,12,1,no,2,2,2,High,services,9
10037438,57,1,no,2,2,2,High,reliability,10
10037439,3,1,yes,1,2,2,High,reliability,10
10037440,21,2,no,2,2,1,High,features,7
10037441,15,1,no,2,2,2,High,other,6
10037442,35,1,no,2,2,1,High,reliability,7
10037443,41,2,no,1,2,1,High,features,10
10037444,26,1,yes,1,2,1,High,reliability,8
10037445,8,2,no,2,2,2,High,speed,7
10037446,19,3,no,2,2,1,High,navigation,6
10037448,4,2,no,2,2,3,High,design,10
10037449,54,3,no,2,3,2,High,reliability,9
10037450,43,1,no,2,2,2,High,governance,9
10037451,42,1,no,2,3,2,High,security,8
10037452,17,2,yes,2,2,2,High,speed,7
10037453,42,1,no,2,2,1,High,reliability,10
10037454,16,1,yes,2,3,2,High,services,7
10037455,60,3,no,2,2,2,High,security,8
10037456,28,2,yes,2,2,2,High,speed,6
10037457,54,1,no,2,3,2,High,security,7
10037458,22,2,no,2,2,1,High,speed,9
10037459,26,2,yes,2,2,2,High,reliability,8
10037460,29,1,no,2,2,2,High,governance,8
10037461,12,2,no,2,2,2,High,speed,9
10037462,14,1,no,2,3,2,High,other,9
10037463,54,3,no,2,3,1,High,governance,6
10037464,7,2,yes,1,2,1,High,features,7
10037465,23,1,no,2,2,2,High,features,8
10037466,4,1,no,2,2,3,High,security,7
10037467,11,1,no,2,2,2,High,support,9
10037468,49,2,no,2,3,2,High,speed,7
10037469,3,1,no,2,2,2,High,features,6
10037470,51,2,no,2,3,1,High,security,8
10037471,55,2,no,2,2,1,High,security,7
10037472,2,1,no,2,2,1,High,reliability,6
10037473,18,1,yes,2,2,2,High,features,9
10037474,26,1,no,2,2,3,High,reliability,6
10037475,8,2,no,1,2,2,High,features,9
10037476,45,3,no,2,3,2,High,security,9
10037477,48,3,no,2,3,2,High,price,6
10037478,25,2,no,2,2,1,High,speed,8
10037479,28,2,yes,2,2,2,High,speed,9
10037480,6,4,no,2,2,2,High,services,9
10037481,50,1,no,2,2,2,High,security,9
10037482,23,3,no,2,2,2,High,other,10
10037483,3,3,no,2,2,2,High,other,7
10037485,16,1,no,2,2,2,High,services,6
10037486,10,1,no,2,2,1,High,reliability,10
10037487,2,1,no,2,2,1,High,support,8
10037488,9,2,no,2,2,1,High,speed,9
10037489,49,4,no,2,2,2,High,speed,9
10037490,11,2,no,2,2,2,High,speed,6
10037491,46,3,no,2,3,2,High,security,8
10037492,5,1,no,2,2,2,High,design,7
10037493,41,1,no,2,2,2,High,security,7
10037494,49,1,no,2,2,2,High,security,6
10037495,1,1,no,2,2,1,High,reliability,9
10037496,5,1,yes,2,2,3,High,reliability,10
10037497,18,2,no,2,2,2,High,speed,10
10037498,15,2,yes,2,2,2,High,speed,7
10037499,28,2,no,2,2,2,High,speed,8
10037500,5,2,no,2,2,1,High,speed,8
10037501,1,1,no,2,2,1,High,navigation,9
10037502,60,2,no,2,2,2,High,security,6
10037503,5,1,yes,2,2,3,High,reliability,8
10037504,46,1,no,2,3,2,High,price,7
10037505,37,1,yes,2,3,1,High,usability,8
10037506,49,2,no,2,3,1,High,support,10
10037507,5,2,no,2,2,2,High,speed,6
10037508,6,2,yes,2,2,3,High,speed,9
10037509,45,3,no,2,2,2,High,security,6
10037510,48,3,no,2,2,2,High,security,10
10037511,29,2,yes,2,2,2,High,reliability,7
10037512,8,2,yes,1,2,2,High,speed,8
10037513,16,1,yes,2,2,1,High,reliability,10
10037514,3,2,no,2,2,2,High,speed,10
10037515,37,1,no,2,2,1,High,usability,6
10037516,22,1,no,2,2,2,High,reliability,6
10037517,52,1,no,2,2,2,High,security,6
10037518,17,1,no,2,2,1,High,services,10
10037519,56,2,no,2,2,2,High,security,7
10037520,28,1,no,2,2,2,High,speed,9
10037521,3,2,no,2,2,1,High,speed,6
10037522,10,1,yes,2,2,2,High,reliability,10
10037523,52,4,no,2,2,2,High,security,9
10037524,1,4,no,2,2,1,High,usability,10
10037525,60,2,no,2,2,2,High,security,10
10037526,57,1,no,2,2,2,High,security,6
10037527,18,2,yes,2,2,2,High,reliability,7
10037528,24,2,no,2,2,2,High,speed,8
10037529,55,2,no,2,2,2,High,security,7
10037530,6,1,no,2,3,2,High,other,6
10037531,8,3,yes,1,2,2,High,other,6
10037532,46,1,no,2,2,2,High,reliability,7
10037533,10,3,yes,2,2,2,High,other,6
10037534,11,1,no,2,2,2,High,features,7
10037535,55,2,no,2,2,2,High,security,6
10037536,18,4,no,2,2,2,High,security,9
10037537,19,1,yes,1,2,2,High,reliability,8
10037538,3,4,no,2,2,1,High,usability,6
10037539,21,2,no,2,2,1,High,reliability,9
10037540,1,1,yes,2,2,2,High,services,7
10037541,53,1,no,2,3,2,High,security,7
10037542,18,1,no,2,2,1,High,reliability,6
10037543,22,1,no,2,2,2,High,features,6
10037544,30,1,no,2,2,1,High,usability,6
10037545,26,1,no,2,2,2,High,reliability,9
10037546,26,2,no,2,2,1,High,speed,7
10037548,48,2,no,2,2,1,High,speed,10
10037549,19,1,no,2,2,2,High,features,9
10037550,14,4,no,2,2,2,High,governance,7
10037551,42,1,no,2,2,3,High,security,7
10037552,8,1,no,2,2,2,High,services,8
10037553,14,1,no,2,2,2,High,design,6
10037554,24,1,no,2,2,2,High,design,7
10037555,43,3,no,2,3,1,High,usability,8
10037556,58,2,no,2,3,2,High,speed,7
10037557,59,2,no,2,2,2,High,support,7
10037558,22,3,no,2,2,2,High,other,10
10037559,27,1,no,2,2,1,High,reliability,7
10037560,6,1,yes,2,2,2,High,reliability,6
10037561,7,2,no,2,2,1,High,features,9
10037562,1,2,no,2,2,1,High,speed,8
10037563,8,2,yes,2,2,1,High,price,8
10037564,24,1,no,1,2,2,High,reliability,9
10037565,17,1,no,2,3,1,High,usability,8
10037566,47,2,no,2,2,2,High,navigation,9
10037567,21,2,yes,2,2,2,High,speed,6
10037570,4,1,yes,2,2,2,High,price,9
10037571,38,4,no,2,2,1,High,usability,10
10037572,6,2,yes,2,2,1,High,price,7
10037573,58,4,no,2,3,2,High,security,9
10037574,6,1,yes,2,2,2,High,price,10
10037575,21,1,yes,2,2,2,High,reliability,6
10037576,14,1,no,2,2,2,High,price,9
10037577,3,3,yes,1,2,2,High,other,6
10037578,57,3,no,2,3,2,High,security,8
10037579,27,1,yes,2,2,2,High,features,9
10037581,24,2,no,2,2,2,High,speed,7
10037582,48,3,no,2,3,2,High,security,9
10037583,2,2,no,2,2,2,High,speed,6
10037584,20,1,yes,2,2,3,High,features,10
10037585,30,2,no,2,2,1,High,usability,9
10037586,57,3,no,2,3,2,High,price,8
10037587,14,1,no,2,2,3,High,reliability,6
10037588,5,1,yes,1,2,2,High,features,10
10037590,28,2,no,2,2,3,High,speed,10
10037591,42,4,no,2,2,2,High,security,9
10037592,11,2,yes,2,2,2,High,speed,8
10037593,11,2,yes,2,2,2,High,reliability,8
10037594,58,4,no,2,3,2,High,governance,6
10037595,52,2,no,2,2,2,High,security,6
10037596,8,1,no,2,2,1,High,reliability,9
10037597,14,2,no,2,3,2,High,support,7
10037598,58,2,no,2,2,2,High,speed,9
10037599,14,1,no,2,2,2,High,security,10
10037600,29,2,no,2,2,2,High,features,6
10037601,59,1,no,2,3,2,High,speed,6
10037602,43,1,no,2,2,2,High,security,9
10037603,27,1,no,1,2,1,High,reliability,9
10037604,40,2,no,2,2,1,High,support,9
10037605,15,4,yes,2,2,2,High,design,7
10037606,10,4,no,2,2,2,High,features,10
10037607,20,4,no,2,2,1,High,usability,10
10037608,37,1,no,2,3,1,High,usability,8
10037609,36,4,no,2,2,1,High,usability,6
10037610,3,1,no,2,2,1,High,usability,9
10037611,9,1,no,2,2,3,High,features,8
10037612,26,2,no,2,2,2,High,reliability,9
10037613,4,2,yes,1,2,2,High,speed,8
10037614,48,2,yes,2,2,2,High,features,6
10037615,57,1,no,2,3,3,High,security,7
10037616,20,2,yes,2,2,1,High,speed,6
10037617,27,2,no,2,2,1,High,services,10
10037618,8,2,yes,1,2,2,High,speed,8
10037619,31,1,no,2,2,1,High,usability,8
10037620,49,1,no,2,2,1,High,navigation,7
10037621,2,1,no,2,2,1,High,price,10
10037622,28,2,no,2,2,1,High,speed,7
10037623,24,1,yes,2,2,3,High,reliability,10
10037624,11,2,no,2,2,2,High,reliability,10
10037625,4,1,yes,2,2,2,High,reliability,9
10037626,9,1,no,1,3,1,High,features,6
10037627,14,2,yes,2,2,2,High,security,8
10037628,42,1,no,2,2,1,High,usability,8
10037629,49,4,no,2,2,2,High,governance,8
10037630,43,3,no,2,3,2,High,security,10
10037631,3,1,yes,2,2,2,High,reliability,6
10037632,9,2,yes,1,2,1,High,price,7
10037633,32,1,no,2,2,1,High,usability,10
10037634,43,3,no,2,2,3,High,security,10
10037635,21,1,no,1,2,2,High,speed,10
10037636,50,4,no,2,3,2,High,security,7
10037637,17,2,no,2,2,2,High,speed,8
10037638,6,2,no,2,2,1,High,speed,6
10037639,19,1,no,2,2,3,High,price,6
10037640,44,1,no,2,2,2,High,speed,10
10037641,27,2,no,2,2,1,High,usability,9
10037642,53,2,no,2,2,3,High,security,6
10037643,43,3,no,2,3,2,High,design,8
10037644,6,1,no,2,2,1,High,services,8
10037645,8,2,yes,2,2,2,High,speed,7
10037647,45,1,no,2,2,1,High,features,10
10037649,42,2,no,2,2,2,High,security,8
10037650,43,3,no,2,2,1,High,usability,8
10037651,24,2,yes,2,2,1,High,features,6
10037652,9,3,no,2,2,2,High,other,8
10037653,28,1,yes,1,2,1,High,reliability,7
10037654,29,2,no,2,2,2,High,other,8
10037656,6,2,no,2,2,1,High,speed,7
10037657,28,1,no,2,2,1,High,navigation,7
10037658,28,1,no,2,2,2,High,services,6
10037659,27,1,no,2,3,2,High,reliability,8
10037660,4,2,no,2,2,2,High,features,8
10037661,12,2,no,2,2,2,High,speed,9
10037662,26,2,yes,2,2,1,High,reliability,7
10037663,2,1,no,2,2,1,High,features,6
10037664,29,1,yes,2,2,2,High,features,8
10037665,17,2,yes,2,2,1,High,speed,8
10037666,23,2,yes,2,2,2,High,speed,6
10037667,53,1,no,2,3,2,High,security,10
10037668,3,1,no,2,2,2,High,services,7
10037669,9,2,no,2,2,1,High,speed,10
10037670,9,2,no,2,2,2,High,speed,6
10037671,23,3,no,2,2,3,High,price,6
10037672,58,3,no,2,3,2,High,price,10
10037673,19,1,no,2,2,1,High,reliability,10
10037675,25,2,yes,2,2,2,High,usability,6
10037676,47,3,no,2,2,2,High,security,8
10037677,45,2,no,2,2,1,High,features,7
10037678,56,1,no,2,2,2,High,security,7
10037679,6,1,no,2,2,2,High,speed,6
10037680,11,2,no,2,2,1,High,navigation,7
10037681,57,3,no,2,2,3,High,security,10
10037682,9,1,no,2,2,1,High,design,9
10037683,59,3,no,2,3,2,High,security,6
10037684,24,2,no,2,2,1,High,speed,10
10037685,5,2,no,2,2,2,High,features,9
10037686,1,1,no,2,2,2,High,features,7
10037687,29,3,no,2,2,1,High,price,8
10037688,54,1,no,2,2,2,High,security,7
10037689,27,4,yes,2,2,2,High,support,10
10037690,15,1,no,2,2,2,High,features,10
10037691,16,4,yes,2,2,2,High,services,6
10037692,33,2,no,2,2,1,High,speed,9
10037693,34,3,no,2,2,1,High,usability,8
10037694,25,2,yes,1,2,2,High,features,9
10037695,15,1,no,2,3,2,High,navigation,9
10037697,26,1,yes,2,2,2,High,reliability,7
10037698,56,1,no,2,2,2,High,security,6
10037699,19,1,no,2,2,2,High,features,6
10037701,9,2,no,2,2,2,High,speed,9
10037702,10,1,yes,2,2,2,High,features,10
10037703,20,1,no,2,2,2,High,other,9
10037704,11,2,no,2,2,1,High,navigation,10
10037705,7,2,no,2,2,3,High,support,6
10037706,6,2,yes,2,2,1,High,features,6
10037707,41,2,no,2,2,2,High,speed,8
10037708,46,2,no,2,2,2,High,features,7
10037709,57,1,no,2,2,2,High,speed,9
10037710,21,3,no,2,2,3,High,security,10
10037711,6,1,no,2,2,1,High,price,8
10037712,2,1,no,2,2,2,High,services,6
10037713,28,2,no,1,2,1,High,features,6
10037714,16,2,no,2,2,2,High,features,7
10037715,9,3,no,2,3,2,High,price,10
10037716,51,1,no,2,2,2,High,security,8
10037717,58,1,no,2,2,2,High,security,8
10037718,11,2,yes,2,2,2,High,speed,9
10037720,25,2,no,2,2,2,High,features,10
10037722,14,2,yes,2,2,2,High,speed,10
10037723,60,4,no,2,2,1,High,other,10
10037724,5,1,no,2,2,1,High,usability,6
10037725,6,1,no,2,2,2,High,security,8
10037726,44,1,no,2,2,2,High,security,7
10037727,50,1,no,2,2,2,High,features,9
10037729,6,2,no,2,2,2,High,features,7
10037730,44,1,no,2,2,2,High,security,6
10037731,29,1,yes,2,2,2,High,features,9
10037732,54,1,no,2,2,2,High,security,6
10037733,10,1,no,2,2,2,High,reliability,9
10037734,28,2,yes,2,2,2,High,speed,7
10037735,29,2,no,2,2,2,High,speed,8
10037736,24,2,no,2,2,2,High,speed,10
10037737,21,1,yes,2,2,1,High,speed,8
10037738,52,3,no,2,2,2,High,security,7
10037739,15,2,no,2,3,1,High,speed,6
10037740,12,1,yes,1,2,1,High,services,6
10037741,49,1,no,2,2,1,High,usability,7
10037742,32,1,no,2,2,1,High,usability,7
10037743,51,3,no,2,3,3,High,other,6
10037744,24,2,yes,1,2,1,High,speed,6
10037746,9,2,no,2,2,2,High,speed,10
10037747,43,1,no,2,2,1,High,speed,8
10037748,5,2,yes,2,2,1,High,reliability,7
10037749,8,2,yes,2,2,2,High,features,9
10037750,24,1,yes,2,2,1,High,reliability,10
10037751,18,1,no,2,2,2,High,features,7
10037752,18,1,no,2,2,2,High,support,7
10037753,27,2,no,2,2,2,High,reliability,8
10037754,25,1,no,1,2,2,High,features,7
10037755,57,3,no,2,2,3,High,security,6
10037756,21,2,no,2,2,1,High,reliability,10
10037757,21,2,no,2,2,2,High,support,10
10037760,2,3,no,2,2,3,High,other,10
10037761,17,2,no,2,2,1,High,speed,8
10037762,21,2,no,2,2,1,High,reliability,10
10037763,20,2,no,2,2,1,High,reliability,6
10037764,27,1,no,2,3,3,High,other,8
10037765,1,2,yes,2,2,1,High,speed,7
10037766,7,2,yes,1,2,2,High,speed,6
10037767,16,2,no,2,3,1,High,usability,10
10037768,26,2,no,2,2,1,High,speed,6
10037769,21,2,no,2,2,2,High,speed,10
10037770,1,1,no,2,2,2,High,price,8
10037771,11,2,yes,1,2,2,High,speed,10
10037772,52,2,no,2,2,1,High,speed,7
10037773,15,2,no,2,2,1,High,other,8
10037774,7,1,no,2,2,2,High,reliability,10
10037776,49,2,no,2,2,2,High,security,9
10037777,57,3,no,2,3,2,High,security,9
10037778,12,1,no,2,2,3,High,navigation,10
10037779,54,3,no,2,2,2,High,security,7
10037780,31,1,no,2,2,1,High,usability,6
10037781,6,1,no,2,2,2,High,reliability,6
10037782,22,1,no,2,3,1,High,navigation,7
10037783,8,1,no,2,2,2,High,navigation,8
10037784,8,2,no,2,2,2,High,speed,6
10037785,22,2,no,2,2,2,High,security,6
10037786,16,2,no,2,2,2,High,support,7
10037787,45,3,no,2,2,2,High,security,6
10037788,54,1,no,2,2,3,High,security,7
10037789,2,2,no,2,2,3,High,speed,9
10037790,9,2,no,2,2,3,High,speed,9
10037791,43,4,no,2,2,1,High,usability,7
10037792,6,2,yes,2,2,1,High,reliability,7
10037794,29,2,yes,2,2,2,High,speed,8
10037795,58,2,no,2,2,2,High,security,8
10037796,40,1,no,2,2,1,High,usability,9
10037797,16,1,yes,2,2,3,High,features,6
10037798,25,4,no,2,2,1,High,usability,8
10037799,57,2,no,2,2,1,High,security,8
10037800,22,1,no,2,3,2,High,security,10
10037801,10,3,no,2,2,2,High,security,9
10037802,40,1,no,2,2,1,High,usability,10
10037803,8,2,yes,2,2,2,High,features,9
10037804,2,2,no,2,2,1,High,speed,6
10037805,19,1,yes,2,2,1,High,features,9
10037806,21,1,yes,2,2,3,High,reliability,6
10037807,28,1,yes,2,2,1,High,price,7
10037808,20,2,no,2,2,2,High,features,7
10037809,21,2,no,2,2,1,High,speed,10
10037810,12,1,no,2,3,2,High,features,10
10037811,10,2,yes,2,2,2,High,features,10
10037812,13,1,yes,1,2,2,High,features,6
10037813,22,2,no,2,2,2,High,features,9
10037814,41,4,no,2,2,1,High,support,10
10037815,16,2,no,2,2,2,High,design,6
10037816,7,1,no,2,2,1,High,reliability,6
10037817,49,2,no,2,2,2,High,security,10
10037818,44,2,no,2,2,2,High,design,10
10037819,14,1,no,2,2,2,High,speed,6
10037820,17,2,no,2,2,1,High,speed,6
10037821,9,1,yes,2,2,2,High,price,8
10037822,27,1,no,2,3,1,High,features,7
10037824,17,2,yes,2,2,2,High,reliability,7
10037825,15,4,no,2,3,1,High,usability,8
10037827,5,1,yes,2,2,3,High,features,7
10037828,4,2,no,2,2,2,High,speed,10
10037829,12,2,no,2,2,2,High,speed,7
10037830,1,2,no,2,2,1,High,speed,6
10037831,20,1,yes,2,2,2,High,reliability,10
10037832,56,4,no,2,3,2,High,security,9
10037833,40,3,no,2,2,2,High,security,7
10037834,17,2,no,2,2,1,High,speed,10
10037836,46,1,no,2,2,2,High,speed,7
10037837,44,2,no,2,2,2,High,speed,6
10037838,46,4,no,2,2,2,High,security,8
10037839,2,2,no,2,2,2,High,speed,8
10037840,12,2,no,2,2,2,High,features,7
10037841,24,2,no,2,2,2,High,speed,9
10037842,40,3,no,2,2,2,High,other,7
10037843,28,1,no,2,2,2,High,price,8
10037844,20,1,no,2,3,1,High,services,8
10037845,23,2,yes,2,2,3,High,speed,6
10037847,24,2,yes,2,2,2,High,speed,8
10037848,48,1,no,2,2,2,High,security,9
10037849,45,1,no,2,2,2,High,security,8
10037850,26,2,no,2,2,1,High,design,10
10037851,41,3,no,2,2,2,High,other,7
10037852,59,1,no,2,3,2,High,speed,6
10037853,1,2,no,2,2,2,High,speed,8
10037854,23,1,no,2,2,3,High,other,10
10037855,44,4,no,2,3,2,High,security,8
10037856,2,2,no,2,2,2,High,security,10
10037857,20,2,no,2,2,2,High,security,9
10037858,48,1,no,2,2,2,High,security,6
10037859,39,1,no,1,2,1,High,reliability,7
10037860,42,2,no,2,3,2,High,security,8
10037861,27,1,yes,1,2,3,High,reliability,7
10037863,59,2,no,2,3,2,High,security,6
10037864,10,2,no,2,3,1,High,features,9
10037865,14,1,no,2,2,1,High,reliability,8
10037866,21,1,no,2,2,3,High,other,7
10037867,40,1,no,2,2,2,High,security,6
10037868,24,2,no,2,2,2,High,speed,8
10037869,46,3,no,2,3,2,High,security,10
10037870,23,2,yes,2,2,2,High,speed,6
10037871,57,3,no,2,2,2,High,security,8
10037872,18,1,yes,2,2,2,High,price,9
10037873,10,2,no,2,2,1,High,speed,8
10037874,28,1,no,2,2,1,High,usability,7
10037875,13,2,no,2,2,2,High,speed,7
10037876,3,2,no,2,2,2,High,speed,7
10037877,44,1,no,2,2,1,High,usability,10
10037878,51,4,no,2,3,2,High,security,9
10037879,7,1,no,2,2,1,High,reliability,8
10037880,13,2,yes,2,2,3,High,speed,7
10037881,14,1,no,2,2,2,High,features,6
10037882,8,1,no,2,2,1,High,reliability,9
10037883,44,1,no,2,2,2,High,speed,7
10037884,35,1,no,2,2,1,High,usability,10
10037885,43,1,no,2,2,3,High,other,8
10037886,44,1,no,2,2,1,High,usability,10
10037887,24,1,yes,2,2,2,High,speed,9
10037888,49,3,no,2,2,2,High,other,9
10037889,45,1,no,2,2,3,High,security,6
10037890,15,2,no,2,2,2,High,speed,9
10037891,41,4,no,2,3,1,High,usability,9
10037892,1,2,no,2,2,2,High,reliability,10
10037893,29,1,yes,2,2,2,High,reliability,7
10037894,6,2,yes,2,2,2,High,features,10
10037895,23,4,no,2,2,2,High,reliability,9
10037896,20,2,no,2,2,1,High,usability,10
10037897,9,2,no,2,2,1,High,speed,8
10037898,11,2,yes,2,2,1,High,usability,6
10037899,8,2,no,2,2,2,High,reliability,9
10037900,16,2,no,2,2,2,High,speed,7
10037901,40,2,no,2,2,2,High,security,8
10037902,48,2,no,2,2,2,High,security,9
10037903,11,4,no,2,2,2,High,speed,9
10037904,54,3,no,2,2,2,High,security,9
10037905,23,2,no,2,2,2,High,speed,6
10037906,29,2,no,2,3,2,High,speed,10
10037907,45,3,no,2,2,2,High,security,8
10037908,49,1,no,2,2,1,High,usability,9
10037909,18,1,no,2,2,2,High,features,7
10037910,23,1,no,2,2,2,High,reliability,8
10037911,21,2,no,2,2,2,High,navigation,7
10037912,17,4,yes,2,2,2,High,other,7
10037913,41,3,no,2,3,2,High,security,6
10037914,54,1,no,2,2,2,High,security,9
10037915,19,2,yes,2,2,1,High,speed,7
10037916,14,1,yes,2,2,1,High,reliability,7
10037917,36,1,no,2,2,1,High,usability,6
10037918,18,1,no,2,3,2,High,other,9
10037919,13,2,no,2,2,2,High,usability,8
10037920,27,1,no,2,2,2,High,speed,10
10037921,20,2,no,2,2,2,High,governance,9
10037922,58,3,no,2,3,2,High,other,8
10037923,22,1,no,2,2,2,High,features,6
10037924,40,2,no,2,2,3,High,security,9
10037925,26,4,no,2,2,1,High,usability,8
10037926,24,2,no,2,2,2,High,support,7
10037927,22,1,yes,1,2,1,High,reliability,6
10037928,27,2,no,2,2,2,High,speed,6
10037929,8,1,yes,2,2,2,High,features,7
10037930,26,2,yes,2,2,3,High,speed,10
10037931,28,2,yes,2,2,1,High,speed,9
10037932,24,1,yes,2,3,2,High,services,8
10037933,27,2,yes,2,2,1,High,features,6
10037935,45,1,no,2,2,2,High,security,6
10037936,41,3,no,2,3,2,High,security,6
10037937,8,1,no,2,2,2,High,features,6
10037938,7,1,no,2,2,3,High,features,10
10037939,44,3,no,2,2,1,High,usability,8
10037940,24,2,no,2,2,1,High,features,6
10037941,16,2,no,2,2,2,High,speed,7
10037942,19,2,no,2,2,1,High,speed,7
10037943,8,1,no,2,2,1,High,features,7
10037945,19,1,no,2,2,2,High,security,9
10037946,47,2,no,1,2,1,High,reliability,8
10037947,14,1,no,2,2,1,High,features,6
10037948,28,1,no,2,2,1,High,reliability,8
10037949,21,1,no,2,2,3,High,features,6
10037950,52,2,no,2,2,2,High,security,8
10037951,7,3,yes,2,2,1,High,price,10
10037952,17,1,no,2,2,2,High,reliability,7
10037953,28,2,yes,1,2,3,High,reliability,8
10037954,21,1,no,2,2,1,High,features,6
10037956,46,2,no,2,2,3,High,security,7
10037957,2,1,yes,2,2,2,High,reliability,7
10037958,10,2,no,2,2,2,High,speed,8
10037959,17,2,no,2,2,1,High,features,9
10037960,27,2,yes,2,2,1,High,speed,8
10037961,29,2,yes,2,2,2,High,speed,9
10037962,58,3,no,2,3,3,High,security,6
10037963,1,2,yes,2,2,1,High,features,8
10037964,52,1,no,2,2,3,High,reliability,6
10037965,19,2,no,2,2,1,High,speed,9
10037966,42,1,no,2,3,2,High,security,10
10037967,6,1,no,2,2,2,High,features,10
10037968,37,1,no,2,2,1,High,usability,10
10037969,25,2,no,2,2,1,High,features,7
10037970,47,3,no,2,2,2,High,security,10
10037971,4,1,yes,2,2,2,High,price,6
10037972,17,2,no,2,2,1,High,speed,7
10037973,27,2,no,2,2,1,High,features,10
10037974,22,2,no,2,2,2,High,support,7
10037975,19,2,yes,2,2,1,High,navigation,6
10037976,57,1,no,2,3,2,High,security,9
10037977,45,1,no,2,2,2,High,security,6
10037978,2,2,yes,1,2,2,High,support,10
10037979,6,2,yes,2,2,2,High,speed,8
10037980,5,2,yes,2,2,2,High,speed,6
10037981,12,1,no,2,2,1,High,services,10
10037983,5,1,yes,2,2,2,High,price,6
10037984,10,2,no,2,3,2,High,navigation,10
10037985,37,1,no,2,3,1,High,services,7
10037986,9,1,no,2,2,2,High,features,9
10037987,15,1,no,2,2,1,High,price,9
10037988,42,1,no,2,2,1,High,usability,10
10037989,38,1,no,2,2,1,High,usability,10
10037990,13,2,no,2,2,1,High,design,9
10037991,4,4,no,2,2,3,High,speed,8
10037992,40,3,no,2,3,2,High,security,8
